"time","°C.mean_value"
"2024-02-28T16:00:00.000+04:00","22.3"
"2024-02-28T18:00:00.000+04:00","22.275"
"2024-02-28T20:00:00.000+04:00","22.233333333333334"
"2024-02-28T22:00:00.000+04:00","22.150000000000002"
"2024-02-29T00:00:00.000+04:00","22.133333333333336"
"2024-02-29T02:00:00.000+04:00","22.15"
"2024-02-29T04:00:00.000+04:00","22.15"
"2024-02-29T06:00:00.000+04:00","22.166666666666668"
"2024-02-29T08:00:00.000+04:00","22.4"
"2024-02-29T10:00:00.000+04:00","22.53333333333333"
"2024-02-29T12:00:00.000+04:00","22.55"
"2024-02-29T14:00:00.000+04:00","22.6"
