"time","VA.mean_value"
"2024-01-20T10:24:00.000+04:00","13.529411764705882"
"2024-01-20T15:28:00.000+04:00","13.545454545454545"
"2024-01-20T20:32:00.000+04:00","13.5"
"2024-01-21T01:36:00.000+04:00","13.5"
"2024-01-21T06:40:00.000+04:00","13.5"
"2024-01-21T11:44:00.000+04:00","13.5"
"2024-01-21T16:48:00.000+04:00","13.466666666666667"
"2024-01-21T21:52:00.000+04:00","14"
"2024-01-22T02:56:00.000+04:00","13.6"
"2024-01-22T08:00:00.000+04:00","13.516129032258064"
"2024-01-22T13:04:00.000+04:00","22.53125"
"2024-01-22T18:08:00.000+04:00","13.5"
"2024-01-22T23:12:00.000+04:00","13.5"
"2024-01-23T04:16:00.000+04:00","13.4"
"2024-01-23T09:20:00.000+04:00","13.392857142857142"
"2024-01-23T14:24:00.000+04:00","13.236842105263158"
"2024-01-23T19:28:00.000+04:00","13.285714285714286"
"2024-01-24T00:32:00.000+04:00","13.454545454545455"
"2024-01-24T05:36:00.000+04:00","13.333333333333334"
"2024-01-24T10:40:00.000+04:00","14.35897435897436"
"2024-01-24T15:44:00.000+04:00","19.346153846153847"
"2024-01-24T20:48:00.000+04:00","13.424242424242424"
"2024-01-25T01:52:00.000+04:00","13.258064516129032"
"2024-01-25T06:56:00.000+04:00","13.32"
"2024-01-25T12:00:00.000+04:00","13.137931034482758"
"2024-01-25T17:04:00.000+04:00","13.4375"
"2024-01-25T22:08:00.000+04:00","13.294117647058824"
"2024-01-26T03:12:00.000+04:00","13.392857142857142"
"2024-01-26T08:16:00.000+04:00","13.192307692307692"
"2024-01-26T13:20:00.000+04:00","13.258064516129032"
"2024-01-26T18:24:00.000+04:00","13.21875"
"2024-01-26T23:28:00.000+04:00","13.434782608695652"
"2024-01-27T04:32:00.000+04:00","13.157894736842104"
"2024-01-27T09:36:00.000+04:00","13.25"
"2024-01-27T14:40:00.000+04:00","13.28125"
"2024-01-27T19:44:00.000+04:00","13.303030303030303"
"2024-01-28T00:48:00.000+04:00","13.233333333333333"
"2024-01-28T05:52:00.000+04:00","13.333333333333334"
"2024-01-28T10:56:00.000+04:00","13.176470588235293"
"2024-01-28T16:00:00.000+04:00","13.4375"
"2024-01-28T21:04:00.000+04:00","13.08108108108108"
"2024-01-29T02:08:00.000+04:00","13.590909090909092"
"2024-01-29T07:12:00.000+04:00","19.79310344827586"
"2024-01-29T12:16:00.000+04:00","16.058823529411764"
"2024-01-29T17:20:00.000+04:00","13.307692307692308"
"2024-01-29T22:24:00.000+04:00","13.23076923076923"
"2024-01-30T03:28:00.000+04:00","13.333333333333334"
"2024-01-30T08:32:00.000+04:00",
"2024-01-30T13:36:00.000+04:00",
"2024-01-30T18:40:00.000+04:00",
"2024-01-30T23:44:00.000+04:00",
"2024-01-31T04:48:00.000+04:00","13.2"
"2024-01-31T09:52:00.000+04:00","36.476190476190474"
